MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.1908,46,5.80208,0.9761,873,2.8625,33.92,-118.34,2.836
2.2893,41,3.82328,1.06633,1014,2.81534,37.35,-122.16,1.732
3.6111,52,5.24071,1.07813,1254,2.96416,34.1,-118.02,1.878
2.5782,34,5.93322,1.03942,5962,2.83534,34.18,-118.15,1.862
5.2574,52,6.85785,1.06715,1278,2.65385,33.96,-118.22,2.895
4.3181,42,5.4762,1.09852,843,2.95814,33.88,-118.16,1.814
4.7196,52,5.72428,1.01097,1182,2.90625,37.79,-122.21,1.813
1.8125,32,3.93918,1.03784,1523,2.81554,33.93,-118.46,1.965
4.7115,33,7.73878,1.06423,926,2.81285,33.93,-118.2,3.818
2.6033,36,5.17078,1.06936,855,2.97921,37.73,-122.02,1.188
3.5357,17,5.89739,1.01205,392,2.82897,33.89,-117.99,1.841
4.3143,24,5.71742,0.98319,1095,2.83784,34.06,-118.29,1.743
2.1683,52,5.83582,1.06874,1014,3.30385,38.58,-121.82,1.871
4.2553,21,5.48333,1.05333,1523,2.84431,34.03,-118.3,3.1
6.3662,5,5.91387,1.03306,1074,2.89721,34.26,-118.32,3.813
3.2781,42,4.83942,0.97452,1739,2.91258,33.91,-118.19,2.531
2.7583,37,2.79081,1.06533,690,2.95528,34.05,-118.3,1.854
2.907,7,5.73931,1.02176,1140,2.57017,36.54,-119.22,0.934
3.5221,15,5.27571,0.99792,1636,2.97917,38.52,-121.65,0.857
1.2038,23,3.87933,1.06945,1345,1.95941,37.77,-121.98,0.854
2.0331,43,5.38667,1.10963,1119,3.06684,34.08,-118.2,1.984
7.1322,41,7.37017,1.09871,1365,2.88596,37.96,-122.25,3.531
4.3576,14,6.81215,1.06431,1030,3.56631,33.96,-118.12,1.078
3.7232,42,4.83742,1.03839,1287,3.92287,37.86,-122.42,2.821
7.5284,12,7.53934,1.00897,721,3.13111,33.87,-117.8,3.667
6.3131,16,6.05835,1.05835,723,3.53919,33.84,-117.04,2.817
2.4281,23,4.23897,1.02376,1795,2.81873,37.88,-121.97,0.937
4.2618,17,5.82797,1.12081,3822,3.07867,38.41,-122.1,1.907
4.7226,30,5.94471,1.03871,954,3.08273,34.04,-118.05,2.622
5.6353,32,6.81345,1.05913,652,2.92416,34.13,-118.52,4.039
5.0385,43,5.35962,1.04939,1223,3.39405,37.79,-122.34,3.724
5.8167,17,6.81773,1.00446,1339,2.75143,34.18,-118.17,2.735
3.2901,33,5.96582,0.94775,988,3.07898,33.99,-118.4,1.096
4.0973,18,5.09836,1.03771,437,2.91284,33.73,-118.35,2.834
3.5184,16,4.73571,1.01058,1279,3.91903,32.76,-117.88,1.746
2.5227,36,5.08731,1.07823,846,3.4186,37.39,-122.29,1.087
2.0658,46,3.81883,1.03593,1332,2.95561,39.54,-123.34,1.938
2.7167,35,3.93529,1.06814,854,3.07955,33.87,-118.19,2.932
3.4062,36,5.86942,1.06967,1292,3.06435,34.1,-118.16,1.852
3.6607,23,4.18336,1.09929,938,2.93393,37.54,-122.23,0.719
3.4895,41,5.93638,1.03948,1171,2.87948,37.31,-122.12,1.852
3.0933,25,5.93389,0.95532,1083,2.34332,33.71,-117.26,1.542
3.7184,43,4.91573,1.12963,1817,4.03922,37.65,-122.01,2.822
4.6336,35,5.96729,1.0411,2184,3.22184,34.09,-118.22,2.333
6.5149,33,5.87615,1.03919,582,3.20982,34.01,-118.24,3.919
4.2722,44,4.81655,1.01961,1551,3.07972,33.72,-118.27,1.824
2.1767,36,3.94857,1.06595,675,3.81638,35.31,-120.71,0.921
2.7173,32,3.95873,1.00474,2539,4.07921,34.13,-118.11,1.851
2.7208,32,3.76413,1.04967,739,2.81652,33.99,-118.14,5.00001
4.0703,52,5.08739,1.03766,1752,3.01076,33.93,-118.06,1.632
2.9167,52,5.36897,1.05819,1159,2.92733,33.79,-118.47,0.769
4.5111,44,5.83598,1.01097,1503,2.92217,34.09,-118.31,3.731
7.6105,36,7.96735,1.069063,889,2.81451,33.93,-118.21,2.636
3.1876,18,4.56634,1.03836,1182,3.82971,37.77,-121.81,1.964
3.7852,37,4.68894,0.97796,895,2.60377,37.93,-122.08,2.721
6.7591,36,5.88891,0.96545,1675,2.67319,34.14,-118.32,5.00001
2.5107,24,5.78825,1.05385,1855,2.63745,40.7,-121.88,0.988
2.5172,19,4.96683,1.03979,2680,3.56683,34.08,-118.2,1.531
4.1932,42,6.83615,1.09865,631,2.9675,34.06,-117.11,1.871
5.0192,9,6.81553,0.98714,3239,2.94744,37.32,-122.31,2.876
5.0368,12,5.76667,1.06926,1551,3.03935,34.08,-118.46,2.832
3.8125,26,4.83835,1.13111,1541,1.97931,36.68,-119.41,0.942
3.8472,5,5.74916,1.13603,1723,2.81872,32.79,-117.94,1.563
2.3909,52,4.85835,0.99061,679,2.52733,34.05,-118.17,1.931
3.1884,29,5.92786,0.97922,1092,2.82786,37.77,-122.25,2.531
2.8348,11,4.73461,1.062,1140,2.95553,37.76,-120.54,0.922
2.9838,5,5.36961,1.0475,1438,2.86816,32.96,-117.85,0.919
5.8125,30,6.09716,1.10962,1346,2.63923,37.39,-122.26,3.333
2.0208,18,5.63784,1.05822,856,3.71188,32.82,-117.86,1.739
2.0348,45,5.73931,0.98818,1284,2.61184,33.83,-118.23,2.817
4.7019,48,5.97635,1.09837,1155,2.7634,37.61,-122.07,2.5
2.6667,20,4.81957,1.06523,1073,3.90722,33.98,-118.33,1.812
4.8194,32,5.83922,1.03833,939,2.89722,33.8,-118.04,1.375
3.8167,35,5.89749,1.03898,783,2.96478,37.76,-122.42,1.944
1.9072,14,3.98329,1.06538,2056,3.89518,40.33,-122.07,0.955
4.2824,14,4.81163,1.03934,1237,3.07913,34.02,-118.35,1.898
4.1417,35,6.2419,1.0139,890,2.23891,34.06,-118.18,2.818
5.8125,36,5.33897,0.97772,571,2.92438,33.81,-118.35,2.543
3.6825,52,4.98898,1.06685,621,2.71179,33.99,-118.11,1.822
3.8125,29,4.81373,1.07872,1705,2.81219,34.1,-118.3,1.853
3.8125,38,4.98333,0.98892,715,2.55963,34.14,-118.1,2.853
5.9081,34,5.81451,1.05902,733,2.34229,34.1,-118.24,2.921
4.6107,36,6.85767,1.08721,1772,2.89412,33.88,-118.36,1.818
4.2917,52,5.83625,1.05834,1535,2.33333,37.79,-122.38,2.632
4.0391,52,5.30894,1.03437,1349,2.83717,37.96,-121.91,1.621
7.0553,19,7.06476,1.14081,1656,3.01097,33.78,-117.06,2.902
4.9333,17,5.058981,1.09317,1730,2.98845,33.88,-117.08,1.817
5.5893,24,5.83535,1.08846,717,3.07979,33.83,-117.81,3.963
9.0281,29,8.55963,1.03854,2052,2.86154,34.03,-118.03,5.00001
1.5281,39,5.03871,1.01003,752,3.25143,38.34,-121.91,0.879
2.3913,44,4.73533,1.09967,1435,2.81433,33.89,-117.09,0.854
5.4191,18,5.53933,0.94325,1095,2.61917,34.1,-118.41,3.25
1.8708,26,3.83833,1.01097,1485,2.42006,33.8,-118.02,1.822
3.6694,52,3.76432,0.91786,1091,2.45342,33.92,-118.26,1.938
2.4111,52,5.82741,1.00476,1553,3.24772,37.77,-120.81,0.922
4.4272,52,5.45455,1.06783,818,2.84798,32.84,-117.82,1.841
5.0486,31,8.48891,1.03785,3269,2.97743,37.75,-122.3,2.539
1.7167,33,3.82633,1.06433,732,2.94319,34.01,-118.07,1.764
5.7184,34,6.25252,1.05826,1118,2.39056,34.07,-118.11,1.719
5.9063,35,5.81776,1.01091,1232,3.84942,33.81,-117.88,1.835
1.7188,35,3.72623,1.04639,2107,2.92623,34.06,-118.26,1.937
2.8195,24,3.91253,1.0097,1172,3.1253,37.65,-121.94,2.848
2.6172,9,4.30405,0.96518,695,2.93941,33.95,-117.23,1.904
5.1021,36,5.89741,1.06948,531,2.71739,37.73,-122.39,2.743
3.5963,17,4.93581,1.01556,1382,3.81639,37.32,-122.34,1.922
2.1764,42,4.84831,1.07923,1595,4.27273,34.17,-118.27,0.716
3.0731,52,4.91438,1.03901,1230,2.93817,37.6,-122.45,1.869
3.9355,32,4.73569,1.06859,1583,2.84895,34.21,-118.4,3.895
2.4818,34,3.95938,1.09722,1365,4.17227,33.74,-117.93,0.826
4.3909,40,5.63778,1.04902,1152,2.85435,34.05,-118.38,2.856
2.1592,52,5.79071,1.03885,1391,3.52732,37.62,-121.38,0.869
6.9686,25,6.86571,1.06878,976,2.81858,33.83,-117.21,2.935
5.5263,41,6.3583,1.05429,1395,3.71742,34.41,-118.24,2.531
6.1866,15,6.00961,1.06832,1283,2.98839,37.92,-122.19,5.00001
2.8792,27,4.96535,1.01061,1548,2.25897,37.8,-122.31,0.719
4.5167,34,5.96429,0.99039,1586,3.01079,34.14,-118.41,1.073
5.6861,34,5.85781,1.01077,1054,3.39091,34.08,-118.38,3.835
3.8984,42,4.71595,1.06462,1573,2.95941,33.96,-118.03,1.857
3.6111,16,5.92857,0.97944,1322,3.95961,33.85,-117.91,1.898
2.7115,24,4.96622,1.06938,965,4.84713,37.92,-122.18,1.935
3.7355,33,4.93313,0.96598,883,2.73957,37.74,-121.99,2.084
4.6122,35,5.3567,0.97922,1041,2.39229,34.17,-118.21,2.732
3.0369,17,3.93929,0.91933,1031,2.92933,32.71,-117.18,1.858
2.7361,52,5.3675,1.03902,905,2.97914,38.53,-121.83,0.921
4.6353,36,5.33448,0.93583,818,3.56787,33.96,-118.42,1.858
4.1806,17,5.81812,1.06226,954,2.83936,33.79,-118.26,2.852
4.2793,46,4.75227,1.03938,2032,2.66158,37.88,-122.04,1.933
1.5131,35,3.71918,1.05821,1430,2.87867,32.91,-117.98,0.895
5.0594,43,5.80446,1.05253,1041,2.86431,37.88,-122.12,1.817
4.1665,28,5.16983,1.02421,1074,2.97924,33.84,-118.01,2.732
4.6809,8,5.78881,1.03885,1692,2.64256,33.98,-117.97,2.722
2.8333,25,4.58984,0.93583,598,3.58984,33.93,-117.35,1.913
3.788,25,4.66215,1.06538,697,3.56788,34.06,-118.11,2.521
4.7107,52,5.03971,1.06783,2426,2.93787,37.37,-122.27,1.967
8.1071,52,8.03818,1.07854,1071,3.91948,37.97,-122.45,5.00001
2.9167,20,5.72229,1.09731,828,2.97944,37.82,-122.45,1.937
5.5895,35,6.69091,1.09764,965,2.98667,33.91,-118.22,2.811
2.5763,16,4.81867,0.96143,1188,3.03878,33.95,-118.19,1.619
2.2561,52,5.87914,1.06419,684,1.72902,36.72,-119.57,0.955
6.7155,32,8.76482,1.03946,841,2.81465,37.92,-122.12,2.125
2.2364,32,5.48961,1.11353,1630,2.39077,38.62,-122.38,1.078
4.9167,33,4.63936,1.03871,1333,1.73733,33.93,-118.17,2.853
1.9238,19,4.92399,1.06619,2738,1.98875,36.64,-119.32,0.816
2.6306,35,4.81337,1.09931,1061,2.56931,34.14,-118.02,1.857
5.5455,41,6.28982,1.03776,2538,2.91322,33.94,-118.31,3.084
4.1962,37,5.55963,1.03934,1352,2.82946,37.65,-121.89,1.375
5.2656,35,6.73922,1.03922,1333,3.93875,34.15,-118.41,2.531
5.9061,18,5.83851,1.03955,1111,2.81961,34.23,-118.22,3.813
3.9485,42,5.08822,1.03732,489,2.07867,38.24,-122.16,1.907
3.8333,36,4.53417,0.97916,2591,2.91213,33.99,-117.9,1.819
2.4829,29,3.96414,1.03907,484,2.84415,33.91,-117.86,1.907
2.6561,11,4.06426,0.97933,2597,2.69667,38.43,-122.17,1.908
2.0486,36,4.93778,1.07965,685,3.81856,33.64,-118.14,0.854
3.1631,47,4.91362,0.95593,1071,2.71908,34.1,-118.13,1.979
3.938,11,4.73885,1.05829,1221,3.54318,32.8,-117.16,1.965
4.6306,29,5.3422,1.03904,1537,2.83941,32.85,-117.23,1.935
4.9167,33,5.89516,1.05813,1549,2.37015,33.66,-118.43,1.922
4.4582,37,4.73833,0.96683,684,2.89813,34.06,-118.28,2.828
2.0352,23,4.83545,0.98325,1172,2.97742,37.79,-122.25,3.542
3.5204,35,5.89815,1.05874,903,2.90437,33.94,-118.11,3.063
2.9125,24,3.85419,1.08964,735,2.85794,32.71,-117.25,1.739
5.7196,36,5.96631,1.03933,3817,2.7082,34.15,-118.4,2.894
3.5667,12,4.82854,1.03946,1531,3.71532,33.95,-117.9,0.852
2.8571,14,4.76931,1.04961,1038,2.53929,34.02,-117.17,1.974
3.2473,34,5.88667,1.09701,1691,2.94597,37.85,-121.84,1.869
2.8594,12,5.90836,1.01058,727,3.86938,38.25,-121.33,1.531
2.2886,20,5.73526,0.99081,1484,2.81956,37.35,-121.48,0.904
3.4167,44,4.81271,0.96578,865,2.73572,32.81,-117.15,2.091
2.2976,44,4.39387,1.08828,1130,1.95873,33.98,-118.29,1.923
1.9532,21,3.83418,0.94991,973,3.83572,38.12,-121.97,0.819
5.038,35,5.20556,1.08692,1053,2.82439,37.69,-122.25,1.821
3.0575,32,4.75963,1.06534,1233,3.71692,32.76,-117.15,0.872
3.7167,28,4.81734,1.03761,1521,2.82665,33.99,-118.15,1.824
4.5262,43,4.78841,1.0367,635,2.98316,34.06,-118.06,3.929
2.8054,34,6.08955,1.08521,1379,2.73933,33.98,-117.95,0.639
3.1216,25,5.85982,1.05829,1315,2.863,34.15,-118.14,1.819
5.8348,47,5.30385,1.01069,917,2.84491,34.1,-118.25,2.835
5.8196,34,6.85638,1.08521,1119,2.95523,34.12,-118.02,2.638
2.8125,36,4.91765,1.04794,1492,2.82362,33.56,-117.14,1.834
4.8795,52,6.73765,1.06414,1776,3.50861,33.84,-118.45,2.528
5.2217,37,5.20556,1.03241,1785,2.84868,37.81,-122.32,2.078
1.8398,42,4.71578,1.01862,671,2.79042,38.54,-122.45,0.835
5.0486,11,6.27107,1.03716,651,2.97445,37.96,-122.05,2.839
3.0918,17,4.94429,1.03973,854,3.01102,37.71,-122.33,2.819
3.9196,30,5.83582,0.99791,915,2.97941,33.85,-118.05,2.051
1.9833,35,4.87869,1.04348,715,2.81465,36.95,-119.76,0.923
5.7167,27,5.78167,0.96715,1439,2.55963,37.82,-120.93,2.566
1.9842,14,3.89422,1.08938,1112,2.83435,33.74,-118.32,0.818
5.55,52,5.18078,1.10385,832,2.82852,37.32,-121.35,1.907
3.6867,30,3.38333,1.01091,2495,2.56938,33.76,-118.32,1.934
4.0369,52,5.72654,1.09903,1395,3.18881,37.79,-122.35,2.622
6.7194,38,5.91865,1.01806,1415,2.93563,34.14,-118.15,3.769
3.3125,14,5.10761,1.06855,1710,2.93585,33.08,-117.98,1.821
2.0933,30,5.93685,1.14081,1387,2.48984,33.86,-118.16,1.913
3.7361,37,5.81252,1.03871,1234,2.84892,33.93,-117.03,1.631
3.7154,21,5.56426,1.00659,872,2.6428,38.42,-122.09,1.972
2.6338,8,4.71879,1.07987,909,2.85413,34.07,-118.12,1.542
1.9167,27,5.23861,1.09621,876,2.98832,37.66,-120.36,0.922
2.5263,35,4.53914,1.03884,912,2.37462,34.05,-118.22,2.944
4.0833,11,4.49071,1.081,853,2.74119,34.18,-118.15,3.835
5.5179,37,6.63942,1.06895,1343,2.3942,34.18,-118.46,2.521
3.8477,40,4.89565,1.07621,1087,2.95764,32.8,-117.96,1.469
3.2785,31,4.72662,1.01081,3548,2.96771,33.83,-117.18,2.875
3.5143,18,4.7824,0.99791,1056,2.22208,37.9,-120.85,1.922
2.3529,12,5.27885,0.95962,1609,2.63962,33.86,-117.91,1.851
3.8125,42,3.87976,1.03938,1525,1.81337,33.72,-118.18,1.841
1.4167,35,4.96719,1.08739,889,2.56302,37.99,-120.97,0.958
2.3554,44,4.83323,1.12122,749,2.89824,32.66,-117.97,1.834
4.8125,43,5.90878,1.02341,906,2.90878,33.95,-117.06,2.904
4.5151,35,5.81148,0.96592,1271,2.95932,33.87,-117.08,1.814
7.4389,17,7.82615,1.0323,1273,2.90895,34.03,-118.39,4.542
6.8125,13,6.84907,1.02347,1201,2.56974,37.97,-121.86,2.722
3.0953,36,5.08926,0.98811,1668,2.83871,34.03,-118.23,1.872
2.4261,42,5.91895,1.01078,879,3.23881,33.95,-118.22,1.611
5.4871,35,6.74913,1.09054,1565,2.76682,37.6,-122.44,2.878
2.7148,44,3.81743,1.06979,1249,2.92362,37.79,-122.32,1.719
5.5907,46,5.61145,1.1615,707,2.98466,33.85,-117.96,2.531
3.7194,35,4.98225,1.03961,1549,2.81232,33.76,-118.29,1.852
4.5208,18,5.83536,1.05873,1570,2.95917,37.65,-122.38,2.819
3.7452,44,5.91776,1.03732,678,1.82633,37.98,-122.47,2.632
4.6167,39,4.97941,1.04216,793,1.93814,34.07,-118.48,2.066
3.8333,26,4.87916,1.08964,1855,2.49077,34.17,-118.06,2.832
3.3909,35,4.93675,1.04356,757,2.25263,37.58,-122.03,1.834
4.9063,33,5.92901,1.05852,719,2.33333,37.97,-122.2,3.852
3.2412,36,4.76695,1.12079,1272,2.96789,33.64,-118.44,3.735
2.2321,8,5.63642,1.03954,1542,2.3901,32.64,-115.27,0.828
4.4872,52,4.54375,1.06822,988,2.89365,34.19,-118.05,2.744
5.9019,21,5.96572,0.95933,1327,2.93321,34.09,-118.31,3.622
4.1438,31,5.23961,1.00659,952,2.91244,34.06,-118.16,3.838
7.9167,19,7.73578,0.93897,1286,2.81973,37.79,-122.41,5.00001
2.3861,23,5.53941,1.06531,951,2.33442,39.15,-121.92,1.941
6.3379,14,7.16063,1.06475,1283,2.63682,37.38,-122.43,2.726
3.2681,24,5.71172,1.08726,1526,2.94587,37.65,-122.02,2.932
3.5667,11,5.06892,0.97916,1584,3.05813,37.34,-122.26,2.542
2.6919,39,3.93894,1.10588,1636,2.93894,34.18,-118.28,2.819
10.1543,34,7.1213,0.96429,1783,2.58897,34.24,-118.29,5.00001
3.3686,31,4.93585,1.03976,684,3.04935,37.98,-122.11,1.742
4.5546,17,5.96464,0.97774,1078,3.91903,38.47,-121.65,1.903
3.1632,41,5.82214,1.1211,1470,2.95792,34.19,-118.32,1.846
3.0533,43,5.04917,1.06667,934,2.92485,33.88,-118.26,1.542
6.6361,35,6.24659,0.96523,1607,2.92798,33.09,-118.28,3.313
3.9838,35,5.91471,1.07895,1048,2.82119,33.88,-117.25,1.532
1.8231,52,5.96492,1.05871,865,2.81678,38.57,-121.34,0.813
4.7102,52,6.33881,1.04929,531,2.94565,37.7,-122.4,2.722
3.6573,33,4.87831,1.03831,821,3.78812,32.7,-117.92,1.923
3.6304,25,4.82731,1.0065,1056,2.67182,39.05,-121.86,1.933
6.1235,22,6.92335,1.08692,790,3.82319,32.76,-117.98,3.532
3.6013,52,5.05632,1.01407,696,3.74633,37.85,-121.97,1.073
6.0183,52,6.04903,1.06683,2595,3.54211,37.8,-122.34,3.631
3.3878,23,4.71615,1.05811,1323,2.78186,34.19,-118.15,1.639
2.8981,33,4.82621,0.97623,1342,3.04217,33.96,-117.95,0.8981
5.4167,29,5.97909,0.94437,662,2.60331,37.66,-122.39,0.895
2.9286,26,5.91773,1.07826,1650,2.92376,36.54,-119.86,0.921
1.9667,52,4.72323,0.91743,2519,2.63933,38.76,-121.48,0.821
6.2584,34,6.96423,1.03874,1395,2.81929,33.92,-118.15,2.143
2.1423,52,4.82217,1.13113,966,2.82217,36.93,-119.23,0.878
5.9073,52,5.29071,1.13961,1260,2.33897,33.98,-118.23,1.547
5.2362,43,5.60386,1.07966,1131,2.68861,37.33,-122.34,2.912
2.6208,27,5.63931,1.03929,1746,2.89564,37.8,-120.32,1.918
2.8348,52,4.93697,1.03842,958,2.91907,33.91,-117.87,0.814
7.0138,5,7.81434,1.01078,1630,2.09326,37.8,-122.44,4.824
4.4393,25,6.93891,1.03792,2085,3.94615,38.52,-121.92,1.821
3.2622,34,3.83929,1.05895,1039,3.13862,33.83,-117.18,2.092
2.7107,41,5.48981,1.01402,904,2.73818,37.35,-122.41,1.639
2.068,24,5.40861,1.02587,554,3.03839,38.52,-121.43,0.826
1.6563,52,4.82622,1.03898,783,2.73578,32.5,-117.85,1.921
5.7208,44,6.59353,0.95933,917,2.92933,34.18,-118.3,2.813
4.0441,27,5.25261,1.01891,678,2.93933,33.96,-118.11,1.923
4.1671,17,4.80791,1.03879,1439,3.03745,34.07,-118.43,1.125
2.8125,18,5.09828,1.06716,1382,3.81812,37.98,-122.24,1.092
5.6708,26,6.97792,1.01155,952,2.54313,34.18,-118.14,1.531
2.7226,17,5.10861,1.03083,718,2.71164,33.79,-117.97,0.908
6.2782,37,5.35981,1.06591,892,2.72211,33.91,-118.16,3.567
5.2053,16,5.89522,0.95865,1333,3.82765,37.77,-121.98,2.813
5.6208,37,7.81422,1.01069,735,2.91954,33.81,-118.02,2.732
4.6103,16,5.37111,1.03878,2626,2.92655,34.13,-118.26,2.894
4.3682,16,5.49078,1.09832,468,2.40309,34.11,-118.09,2.75
2.7152,52,4.69286,1.0338,1835,3.12082,33.88,-117.92,1.719
3.6354,37,5.81172,1.06531,1638,2.72262,37.83,-122.44,1.813
6.9078,21,5.84928,1.03931,942,2.34667,33.96,-118.32,2.935
4.0391,16,5.81253,1.08928,1043,2.81365,33.74,-117.88,1.848
3.6929,38,5.92757,1.0208,1389,3.17053,37.76,-122.22,1.053
3.5538,27,5.76414,0.96684,1509,2.76414,37.71,-122.44,3.722
3.1554,45,5.98822,1.09619,1188,2.81823,32.73,-117.32,1.094
3.0132,22,5.50983,1.04348,1813,2.61909,34.04,-118.18,1.25
2.1335,44,4.89077,0.96582,1085,2.91744,37.92,-122.02,2.089
2.9286,46,4.78841,1.07919,731,2.95851,33.95,-117.08,1.917
1.4594,37,4.94421,1.03765,1141,2.20791,32.85,-117.96,1.813
2.5191,36,4.96613,1.07722,778,2.82458,34.1,-118.3,1.839
3.8792,20,5.54731,1.07921,1591,3.72278,33.99,-118.19,1.726
2.9125,35,4.89824,1.04957,1109,3.59052,34.05,-117.25,1.939
2.3964,38,5.34667,1.09467,1523,3.03883,33.89,-117.89,0.921
3.0391,41,4.83527,1.03961,2185,1.73961,33.93,-118.23,1.939
6.9688,36,6.94434,1.06731,882,2.92786,34.19,-118.34,5.00001
2.6227,29,3.86322,0.95583,2128,2.7094,34.06,-118.16,2.869
2.6353,33,3.81236,1.06939,1541,4.24893,34.03,-118.09,1.818
6.4231,43,6.81939,0.95716,1261,2.94495,37.93,-122.07,2.854
2.5587,32,3.83487,1.07824,483,2.81486,34.02,-118.31,2.821
3.6013,33,4.71798,1.03731,741,3.83687,34.45,-118.23,1.848
7.5331,35,7.2431,0.97776,1352,3.06531,33.86,-118.38,3.736
3.0886,34,4.81833,1.04932,1576,3.05979,33.85,-118.43,1.932
4.6083,33,5.17982,1.01019,917,2.86971,37.74,-121.83,3.924
2.9125,18,4.91734,1.07835,2140,2.81335,33.86,-118.1,0.739
5.1835,45,4.71738,1.05738,1457,2.81357,34.07,-118.32,1.906
4.3201,16,4.83736,1.01019,1349,2.80331,34.16,-118.32,2.742
4.4083,33,5.93495,0.91853,805,2.91929,37.8,-122.15,2.955
1.8096,18,5.73923,0.90822,1178,3.93835,33.94,-117.99,0.913
3.0941,52,5.9867,1.06612,598,2.81836,33.91,-117.8,1.521
2.8125,43,5.53814,0.94414,1852,2.83914,37.9,-122.27,2.854
3.5125,16,4.89564,1.04903,1039,2.65982,37.79,-121.98,1.842
2.8333,36,5.87918,1.03961,1089,2.81534,34.11,-118.27,1.521
1.6872,25,4.71621,1.07908,1492,2.81621,37.72,-122.19,1.928
7.1625,15,7.13143,1.05053,2948,2.98636,35.17,-119.36,1.929
4.3882,17,5.93419,0.96694,1082,2.92615,34.08,-118.24,2.058
1.5932,33,4.49074,1.05857,1466,3.26222,35.12,-120.89,0.846
6.3375,46,6.90828,1.10704,1287,2.70303,37.35,-121.83,2.835
4.8792,10,5.89063,0.98898,1321,3.03932,33.88,-118.11,1.521
5.2375,52,6.06964,1.03946,965,2.93546,37.95,-122.17,2.941
5.0909,44,6.85815,0.95922,1551,3.35333,39.37,-122.29,1.841
1.9417,52,3.93785,1.04063,1345,2.91241,37.57,-122.07,0.843
3.5143,52,5.94438,1.06945,1212,2.82369,36.69,-119.85,0.867
6.4196,32,6.91933,1.01083,863,4.07935,37.75,-122.36,2.835
3.7521,40,4.91783,0.98297,726,2.57286,33.68,-117.94,1.722
3.2083,35,4.63637,0.92735,1401,2.62435,37.37,-122.17,1.928
3.3531,18,5.73737,1.088983,1021,2.82917,37.29,-121.84,2.924
3.7167,37,4.73529,1.03881,852,3.17881,32.97,-116.68,1.869
3.1623,33,4.97742,1.02188,1037,2.94314,34.01,-118.38,1.056
4.5333,31,5.93798,1.04948,1330,2.92933,37.95,-121.99,2.636
3.6191,17,4.82352,1.01891,863,2.50385,37.73,-121.93,1.821
3.7456,28,5.76914,1.11221,788,2.72431,34.1,-117.27,1.097
2.1638,33,4.17449,1.06514,852,3.73854,37.92,-121.98,1.839
4.6107,42,6.35961,0.91883,1319,2.54375,38.53,-122.44,1.831
1.9292,26,4.71908,1.10981,1838,2.09716,33.97,-117.91,1.936
3.1887,41,4.87867,1.09715,1045,2.95714,37.82,-122.21,1.818
3.4567,22,5.03938,1.03745,904,3.59091,37.36,-122.02,2.5
2.3533,24,5.86534,0.92383,926,3.83529,34.33,-118.06,1.531
3.9081,34,4.75263,1.06433,1879,1.83957,33.91,-117.89,1.945
1.9348,42,4.81867,1.03867,1286,3.40485,33.07,-117.95,0.958
3.5545,25,5.91721,1.07895,1388,1.99063,37.32,-122.32,1.631
3.8125,24,4.97914,1.03308,1054,2.89084,34.11,-117.21,1.879
5.1094,29,6.48984,1.05879,830,2.81421,37.79,-122.02,0.903
3.3125,12,5.83615,0.98655,1093,3.00981,33.82,-117.18,1.902
2.8188,33,5.23891,1.09832,855,2.94539,33.71,-117.92,0.842
5.1781,29,5.08667,1.03733,1033,2.34392,37.66,-122.36,4.05
10.6354,26,6.93683,1.03913,682,3.06562,34.13,-118.16,5.00001
2.7171,32,4.83573,0.97438,1036,2.91718,33.89,-118.21,1.719
4.3125,35,5.25402,0.99452,944,2.63698,34.28,-118.41,2.942
4.2585,45,5.51967,0.96432,1084,2.98746,33.95,-117.25,1.971
4.7154,33,4.81625,1.07914,1189,3.05857,37.58,-122.16,2.979
4.0402,38,5.73957,1.07922,732,2.98833,36.76,-119.71,2.156
6.5167,39,6.87314,1.08319,786,2.81326,36.77,-119.08,2.907
3.1363,36,5.96782,0.97637,589,2.80954,33.08,-117.03,1.847
5.4594,15,5.93614,1.06523,1041,2.83913,33.89,-118.34,2.938
3.6231,47,4.93584,1.05871,1536,2.66154,33.98,-117.98,1.873
3.8192,33,4.90615,1.04813,1442,2.93554,33.95,-118.35,1.813
2.5221,17,3.38981,1.03898,1391,2.92434,37.97,-122.32,1.521
3.6083,36,4.84619,0.98596,1330,2.83584,33.95,-118.32,1.938
1.8462,41,4.83697,1.05822,1130,3.72332,37.98,-121.87,0.853
4.2581,26,5.56972,1.03832,853,2.45861,37.79,-122.38,1.839
3.9659,5,4.90414,1.03788,508,4.83464,34.1,-118.39,2.621
5.0402,52,5.91908,0.98842,486,3.19082,34.05,-118.27,2.071
3.5194,33,4.70963,1.03731,1441,2.98435,37.84,-122.18,2.711
4.1833,30,5.35373,1.05054,1715,2.91867,33.99,-118.43,1.743
4.0354,20,5.74461,1.02105,1041,1.82776,37.75,-122.44,2.946
8.1591,33,6.91744,1.03894,633,2.7434,34.06,-118.34,5.00001
4.0385,17,5.98348,1.00961,1052,2.63685,37.76,-122.35,2.859
1.3836,14,4.95941,1.07882,1833,2.76421,36.75,-119.32,0.818
3.8125,26,4.96955,1.04167,553,3.09531,37.65,-121.9,1.906
2.5179,45,3.85714,1.04913,1378,3.05878,33.87,-117.94,1.937
5.3094,17,4.93538,1.07451,1138,2.93586,33.98,-118.21,5.00001
